"hfpxzc href","qBF1Pd","W4Efsd","Cw1rxd","R8c4Qb"
"https://www.google.com/maps/place/Biliton+1/data=!4m7!3m6!1s0x2dd7fbda6e876a19:0x64973378eea7aafa!8m2!3d-7.27316!4d112.75003!16s%2Fg%2F11l1brjrtx!19sChIJGWqHbtr71y0R-qqn7ngzl2Q?authuser=0&hl=id&rclk=1","Biliton 1","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pemuda/data=!4m7!3m6!1s0x2dd7f9625c4f8cad:0x58d9367b3cd2861c!8m2!3d-7.26527!4d112.74767!16s%2Fg%2F11tfp4yqzr!19sChIJrYxPXGL51y0RHIbSPHs22Vg?authuser=0&hl=id&rclk=1","Pemuda","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Taman+Lansia+B/data=!4m7!3m6!1s0x2dd7fbd9fb14f0af:0x3e8a7e1d9e0f819b!8m2!3d-7.271!4d112.75049!16s%2Fg%2F11l1bqmzxh!19sChIJr_AU-9n71y0Rm4EPnh1-ij4?authuser=0&hl=id&rclk=1","Taman Lansia B","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Slamet/data=!4m7!3m6!1s0x2dd7f96337b8b077:0xf4a99ce01ddccd0a!8m2!3d-7.26282!4d112.75034!16s%2Fg%2F11t_v0ntjj!19sChIJd7C4N2P51y0RCs3cHeCcqfQ?authuser=0&hl=id&rclk=1","Slamet","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Raya+Gubeng/data=!4m7!3m6!1s0x2dd7fbdbc9531f5f:0x6fb0b30811bb6927!8m2!3d-7.27264!4d112.74758!16s%2Fg%2F11v58jqy7k!19sChIJXx9Tydv71y0RJ2m7EQizsG8?authuser=0&hl=id&rclk=1","Raya Gubeng","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Tambang+Boyo/data=!4m7!3m6!1s0x2dd7f97e86a539c5:0x5dddb436cc3e66c4!8m2!3d-7.26335!4d112.75735!16s%2Fg%2F11wnd39j8n!19sChIJxTmlhn751y0RxGY-zDa03V0?authuser=0&hl=id&rclk=1","Tambang Boyo","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Kayoon+2B/data=!4m7!3m6!1s0x2dd7fbd86cc048d5:0x3ff873e1d32fdd68!8m2!3d-7.26742!4d112.74939!16s%2Fg%2F11stk2gc6n!19sChIJ1UjAbNj71y0RaN0v0-Fz-D8?authuser=0&hl=id&rclk=1","Kayoon 2B","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Tunjungan/data=!4m7!3m6!1s0x2dd7f95d7dd87587:0xee8eb564f4672bdf!8m2!3d-7.2597853!4d112.7392414!16s%2Fg%2F11byl2kb_q!19sChIJh3XYfV351y0R3ytn9GS1ju4?authuser=0&hl=id&rclk=1","Tunjungan","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Manyar+Kertoarjo+A/data=!4m7!3m6!1s0x2dd7fa338dfe5e89:0xb0a8d97083dc9e2d!8m2!3d-7.28012!4d112.76699!16s%2Fg%2F11wnd2fg9s!19sChIJiV7-jTP61y0RLZ7cg3DZqLA?authuser=0&hl=id&rclk=1","Manyar Kertoarjo A","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Legundi+A/data=!4m7!3m6!1s0x2dd7f97b55ed9031:0xadb849ac8290515!8m2!3d-7.26139!4d112.75126!16s%2Fg%2F11wpscf8vf!19sChIJMZDtVXv51y0RFQUpyJqE2wo?authuser=0&hl=id&rclk=1","Legundi A","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Kayoon+1B/data=!4m7!3m6!1s0x2dd7fbd85649e183:0xf83f3f4037a76086!8m2!3d-7.2687!4d112.74808!16s%2Fg%2F11kk8gjg92!19sChIJg-FJVtj71y0RhmCnN0A_P_g?authuser=0&hl=id&rclk=1","Kayoon 1B","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Biliton+2/data=!4m7!3m6!1s0x2dd7fbdac7647d21:0x1ac812ab9d2b272!8m2!3d-7.27579!4d112.74945!16s%2Fg%2F11l1brclzy!19sChIJIX1kx9r71y0RcrLSuSqBrAE?authuser=0&hl=id&rclk=1","Biliton 2","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Flores+B/data=!4m7!3m6!1s0x2dd7fbc549abf943:0x283ea7e4ac7af10e!8m2!3d-7.27707!4d112.74964!16s%2Fg%2F11v58kgqsc!19sChIJQ_mrScX71y0RDvF6rOSnPig?authuser=0&hl=id&rclk=1","Flores B","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Masjid+Al+-+Qithaar/data=!4m7!3m6!1s0x2dd7f97b7d106563:0x56970c0295e1a8d5!8m2!3d-7.26135!4d112.75337!16s%2Fg%2F11bymvn6vx!19sChIJY2UQfXv51y0R1ajhlQIMl1Y?authuser=0&hl=id&rclk=1","Masjid Al - Qithaar","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pengadilan+Tinggi+B/data=!4m7!3m6!1s0x2dd7fbd9c8008e47:0x99c56669305d3e45!8m2!3d-7.2697!4d112.74949!16s%2Fg%2F11y7x6wj6t!19sChIJR44AyNn71y0RRT5dMGlmxZk?authuser=0&hl=id&rclk=1","Pengadilan Tinggi B","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Flores+A/data=!4m7!3m6!1s0x2dd7fbc5311aea3f:0x26104c0d0482c7a1!8m2!3d-7.27709!4d112.74897!16s%2Fg%2F11vckffwzv!19sChIJP-oaMcX71y0RoceCBA1MECY?authuser=0&hl=id&rclk=1","Flores A","Perhentian bus","","Rute"
"https://www.google.com/maps/place/SPBU+Pertamina+Tapak+Siring/data=!4m7!3m6!1s0x2dd7f97b9eb6b347:0x5df50dc5459ed181!8m2!3d-7.26027!4d112.75429!16s%2Fg%2F11vb8br22p!19sChIJR7O2nnv51y0RgdGeRcUN9V0?authuser=0&hl=id&rclk=1","SPBU Pertamina Tapak Siring","Perhentian bus","","Rute"
