"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Agen+Es+Krim+%26+Kripik+Pisang/data=!4m7!3m6!1s0x2e7a57bda6ba236f:0xc94064ad54c4f83c!8m2!3d-7.808007!4d110.4120497!16s%2Fg%2F11mx40jl1p!19sChIJbyO6pr1Xei4RPPjEVK1kQMk?authuser=0&hl=id&rclk=1","Agen Es Krim & Kripik Pisang","4,9","(8)","Es Krim","·","Rumah hijau menghadap Musholla, Jl. Jomblangan","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAETWOGGqPnIP1tTx3byBb6EAJHq8ozy-fCIKeHFhE3ZeZ4GaM00nSfkFnCp3QMpM-6AZn-Fb2-jbqdnOR8wBO0hI-nM9ET-gDxw6NYF8pk_8ROjKCn1T6NvQ38GGrNQ0kLdctAXANFY6qM=w80-h106-k-no","","Ambil di tepi jalan","Pesan antar","","","",""
"https://www.google.com/maps/place/Es+Pisang+Ijo+MaNoe+Timoho/data=!4m7!3m6!1s0x2e7a59f5567ec4c9:0x1b7bcd21d19dd871!8m2!3d-7.7896153!4d110.3934423!16s%2Fg%2F11m41s1cr3!19sChIJycR-VvVZei4Rcdid0SHNexs?authuser=0&hl=id&rclk=1","Es Pisang Ijo MaNoe Timoho","5,0","(10)","Es Krim","·","Jl. Timoho No.101F","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGh7VjoTzyYkAQZCNzEUpKzmPOAgEo9IKRIppSdNXa4iNLpiifckfSBjOtQxQZ0v04E9jNl0A_vVVLsThHV2ONdZP4Qje8nfOwMvCNudquzbfU3joLrqCiiT72OIHloqSbYWfkM=w80-h94-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak bngttt💗💗💗🫰🏻""","","","","",""
"https://www.google.com/maps/place/Elmomo+Aice+Ice+Cream/data=!4m7!3m6!1s0x2e7a586c12ff11cf:0xeb46712334db08be!8m2!3d-7.7722059!4d110.3473615!16s%2Fg%2F11c2k8nswt!19sChIJzxH_EmxYei4RvgjbNCNxRus?authuser=0&hl=id&rclk=1","Elmomo Aice Ice Cream","5,0","(3)","Toko Perlengkapan Rumah","·","Jl. Merapi N no.5, Griya Arga Permai","Buka","· Tutup pukul 19.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE57ANcMLbDi1sFfB0bUc6FCQHyuXhkjMHCKkOn0S7s2wiExj9rcA52-L40Y_MR5pepwkCfdohHHidO8MTTO3KEC4BRHt8IRKLa8MuO-xYIm43GSj52_YzbbS7lsbRmR2e1kb-otA=w163-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/AGEN+ES+BATU+KRISTAL/data=!4m7!3m6!1s0x2e7a590020ef354f:0x21cf20648ef9da98!8m2!3d-7.789104!4d110.3918176!16s%2Fg%2F11mz03jkd9!19sChIJTzXvIABZei4RmNr5jmQgzyE?authuser=0&hl=id&rclk=1","AGEN ES BATU KRISTAL","","","Es Krim","·","Gg. Rukun Jl. Kusuma No.869 GK 4, RT.77/RW.18","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IJA2XwpDIxzhhybKHgEFTQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=181.33966&pitch=0&thumbfov=100","","","","","","",""
"https://www.google.com/maps/place/RUJAK+ES+KRIM+LOTIS+MAS+IS/data=!4m7!3m6!1s0x2e7a59907ed86eaf:0x75f586ec5a98ff8f!8m2!3d-7.7453456!4d110.406542!16s%2Fg%2F11gm6prhmw!19sChIJr27YfpBZei4Rj_-YWuyG9XU?authuser=0&hl=id&rclk=1","RUJAK ES KRIM LOTIS MAS IS","4,5","(85)","Es Krim","·","·","Tutup","· Buka Sen pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEeIw4v69M0-LEfDBZ-edVoPxUdmvFuBa7abcUoeEO9v_f4J76sFbVj3nrm5JzEvtzsbqvrhESkyMZBwIKbc_AfgRqoeC5xl7mSWrgPkwhdmtVNgwDauQAJtYIqC5PjOEelP2Ml=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rujak","es krim","harga mulai 10 ribu an""","","",""
"https://www.google.com/maps/place/Ice+Cream+dan+Cone+Es+Krim+Depo+151/data=!4m7!3m6!1s0x2e7a599aff272da9:0x78905eba19e58830!8m2!3d-7.7737184!4d110.3524684!16s%2Fg%2F11srh7nxr2!19sChIJqS0n_5pZei4RMIjlGbpekHg?authuser=0&hl=id&rclk=1","Ice Cream dan Cone Es Krim Depo 151","4,3","(15)","Es Krim","·","Jl. Petak Baru No.157","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHn570rkpNIqjzE-ymmakqu_rbkBT4Vh8hgnXFP_TPtty8FLwHM42GEE73hiG-No75lqnCrv7PAYzTM-xq0YL6uU9C7i6xrS2IMGknzB_Kui2N494A8fFU0MbtgGYOlRkHBecwr=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cari","es cream","ember disini tempatnya juga menyediakan cone","","",""
"https://www.google.com/maps/place/McDonald%27s+Ambarrukmo+Plaza/data=!4m7!3m6!1s0x2e7a59c2bde92245:0x96451b12a5860277!8m2!3d-7.78277!4d110.401319!16s%2Fg%2F1pzrxn91h!19sChIJRSLpvcJZei4RdwKGpRIbRZY?authuser=0&hl=id&rclk=1","McDonald's Ambarrukmo Plaza","4,3","(315)","Es Krim","·","Jl. Laksda Adisucipto No.Km.6 Lantai LG","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6JiMVcbfnSyqlX9rIY3mzPrGcdyF4zXXi2g0qVR-NZWlYjwBC7uwudlKpVLMCXMMj6SyVJfrgA4aKMyw34b-Nki_5NoiGXTYPpQfgiMlF4VEauJ7--WM-y5hgWymsiD3m_1tvoQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""cari sundae waffle cup ternyata ada di mcd","ice cream","amplaz!!!🤩🫶🏻""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cnhuOTFoGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=9Sr3aaekAau74-EP94Du6A8&ei=9Sr3aaekAau74-EP94Du6A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Rujak+Es+Krim+Pak+Sony/data=!4m7!3m6!1s0x2e7a57257728c041:0xbc55fecda06aab0e!8m2!3d-7.801041!4d110.3781707!16s%2Fg%2F11vjc9stbc!19sChIJQcAodyVXei4RDqtqoM3-Vbw?authuser=0&hl=id&rclk=1","Rujak Es Krim Pak Sony","4,7","(26)","Es Krim","·","Jl. Suryopranoto No.14a","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdsodorKovX01eNgR4SB4DBNPkGZIBRi0rdRDsY7kGsPVjKTstwudb0CnQsuBeSxYgRaeOk5z-DYI_Jx1Z5KHIA8Z4oe8EEgAEv_VA4OVEYcLbWcILXC7LMISGiDJfxvnOD1OR=w80-h160-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Komposisi rujak dan","es","krimnya seimbang, porsi","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2amM5c3RiYxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=9Sr3aaekAau74-EP94Du6A8&ei=9Sr3aaekAau74-EP94Du6A8&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/17%E2%80%99s+Soft+Ice+Cream/data=!4m7!3m6!1s0x2e7a59fe8bb4588d:0xd837e3db3bdddc85!8m2!3d-7.7630842!4d110.3923924!16s%2Fg%2F11x8k03s3q!19sChIJjVi0i_5Zei4RhdzdO9vjN9g?authuser=0&hl=id&rclk=1","17’s Soft Ice Cream","4,8","(18)","Es Krim","·","Gang Pelem Kecut No., 38","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRaKzEvD4VmsiLSCg_LRI6Mih-gFS_Q4ENLuyLoLPCK4vNDzP20dA_qbRA52t2JMC6bxlc8H7Yegv2iXyqyFvuzH3-_sigG2CMUWWiXEslEIZrdv3OfdGQpvuq8774kZuGy7WFblG1Ufcl=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa green tea-nya kerasa, manisnya pas, dan tekstur","es","krimnya mantap""","","",""
"https://www.google.com/maps/place/Es+Campur/data=!4m7!3m6!1s0x2e7a59000e7080b9:0x7eb0889edb4fa411!8m2!3d-7.7869866!4d110.3847791!16s%2Fg%2F11xrmmy4hr!19sChIJuYBwDgBZei4REaRP256IsH4?authuser=0&hl=id&rclk=1","Es Campur","","","Es Krim","·","Jl. Kusbini No.57-69","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0_r_JOka3fRFSAoH0vhEjg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=275.87283&pitch=0&thumbfov=100","","","","","","",""
"https://www.google.com/maps/place/Rujak+es+krim+Mas+Moko/data=!4m7!3m6!1s0x2e7a598709143303:0x15b02bda8be8e00!8m2!3d-7.7594113!4d110.4240832!16s%2Fg%2F11bychblt0!19sChIJAzMUCYdZei4RAI6-qL0CWwE?authuser=0&hl=id&rclk=1","Rujak es krim Mas Moko","4,4","(30)","Es Krim","·","Jl. Timbul Rejo No.1 Ds. Maguwoharjo, Kec. Depok","Tutup","· Buka Sen pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTZsgRebwKUeCWaXVSOMemL0z427aeIOZvpbV6pQDvT5s1H11ehcxQbdPNKq8teSp9vEl29BLBVWYuG9QSm9f5cPHdTUFEVJ0aEZU9UmLLJr_qidTOhBTl7lISufNsV9upjkzI=w80-h106-k-no","","Makan di tempat","Bawa pulang","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFieWNoYmx0MBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=9Sr3aaekAau74-EP94Du6A8&ei=9Sr3aaekAau74-EP94Du6A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Es+Kul-Kul+%26+Es+Coklat+Idaman/data=!4m7!3m6!1s0x2e7a590020088df5:0xa963ad0f6be4a27!8m2!3d-7.7707291!4d110.3832368!16s%2Fg%2F11lttv1kcs!19sChIJ9Y0IIABZei4RJ0q-9tA6lgo?authuser=0&hl=id&rclk=1","Es Kul-Kul & Es Coklat Idaman","","","Es Krim","·","69HM+M75, Jl. Lembah UGM","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M8XGoHaaMoY7lqiWvXlkEg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=86.01623&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Anna%27s+House+Ice+Cream+and+Flower+Tea/data=!4m7!3m6!1s0x2e7a5962b1c3254d:0x5e69291508289be1!8m2!3d-7.7801386!4d110.3887371!16s%2Fg%2F11t_rmth_6!19sChIJTSXDsWJZei4R4ZsoCBUpaV4?authuser=0&hl=id&rclk=1","Anna's House Ice Cream and Flower Tea","5,0","(11)","Es Krim","·","Jl. Affandi No.55","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHK_8Gwf6DL1W10pO_n-WN2NEyWAq4YZuhkfwH_sLzIdl2xFRnwyZWl4Iv6Kq-TeYl91utyIc8RyQvtpKwM-gcom33oOZ6IdJOt4FbSrj5qR4a3uBsTS13yaUcWnjdYXQuly8aF0w=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es","krimnya mak nyus,sosis bakar dan kentang gorengnya enak.""","","",""
"","","","","","","","","","","","","","","","",""
