"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/Domino%27s+Pizza+Mas+Mansyur/data=!4m7!3m6!1s0x2e69f398fdb015a1:0xbbd617d082032e5d!8m2!3d-6.2050481!4d106.816256!16s%2Fg%2F11bv6p_mqj!19sChIJoRWw_ZjzaS4RXS4DgtAX1rs?authuser=0&hl=id&rclk=1","Domino's Pizza Mas Mansyur","4,3","(1.035)","·","$$","Pizza","·","Karet Tengsin No 4","Segera tutup","· 00.00 · Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFag_XwaK2m29HzQ8OWSwq7WCmQ34RlW9LlzUWkDMQICTB9ztbwEbDmgk7GTs7wWjz6Vw-LCtZy7cE04qIsF7X8H2Yk7Oz7v8VPw0gKvNC2wBlbihD5bkajsRVfyQ9iGeBK8wK1=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ini gmn sih katanya bebas pilih","pizza","viral.""","https://www.google.com/viewer/chooseprovider?mid=/g/11bv6p_mqj&g2lbs=AIBNGdUPl4QpgRZI3mPNKCAeXhI6ErJ0s98TVjwfKq6Pfj-q8vLMNE3nfNNtG7lOGTE-hduBc3ZgpKnfhb4tDooKMiFoaUcyXQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dqvjabuJDsbb4-EP3pLTsQ4&ei=dqvjabuJDsbb4-EP3pLTsQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Pippo+Italian/data=!4m7!3m6!1s0x2e69f14860cbb991:0xd993cdeb119c2ca5!8m2!3d-6.2272409!4d106.7967736!16s%2Fg%2F11g8jzw7w8!19sChIJkbnLYEjxaS4RpSycEevNk9k?authuser=0&hl=id&rclk=1","Pippo Italian","4,5","(1.828)","·","Rp 250.000+","Pizza","·","·","Segera tutup","· 00.00 · Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_BeeLmfgSnCaNDyHRWIHkxEGdrZnJPMIdmXOpfH1aXJFwXronNmIFPehHYwiYqzpK_ccwdcjXc6mRG0xXKYvc4S5Dk6g_-f1gaBOHBKPquOLK0aqNav1p2SbGzdN7IvaCVQ9A=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","-nya top, wine selection juga banyak""","https://www.google.com/maps/reserve/v/dine/c/YJgN0jAyycQ?source=pa&opi=79508299&hl=id-ID&gei=dqvjabuJDsbb4-EP3pLTsQ4&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Did%26gl%3Did%26pb%3D!4m12!1m3!1d95987.17463869338!2d106.7298854895084!3d-6.193299276195132!2m3!1f0!2f0!3f0!3m2!1i1470!2i919!4f13.1!7i20!8i100!10b1!12m26!1m5!18b1!30b1!31m1!1b1!34e1!2m4!5m1!6e2!20e3!39b1!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!99b1!19m4!2m3!1i360!2i120!4i8!20m65!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!15m16!1m7!1m2!1m1!1e2!2m2!1i195!2i195!3i20!1m7!1m2!1m1!1e2!2m2!1i195!2i195!3i20!22m5!1srKTjaZvzAre7seMPmrrN0A8:12380!2s1i:0,t:246204,p:rKTjaZvzAre7seMPmrrN0A8:12380!7e81!12e22!17srKTjaZvzAre7seMPmrrN0A8:12381!24m109!1m27!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m16!3b1!4b1!5b1!6b1!9b1!13b1!14b1!17b1!20b1!21b1!22b1!32b1!33m1!1b1!34b1!36e2!10m1!8e3!11m1!3e1!17b1!20m2!1e3!1e6!24b1!25b1!26b1!27b1!29b1!30m1!2b1!36b1!37b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!61m2!1m1!1e1!65m5!3m4!1m3!1m2!1i224!2i298!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_review_posts__and__hotel_and_vr_partner_review_posts!6m1!1e1!9b1!89b1!90m2!1m1!1e2!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!126b1!127b1!128m1!1b0!26m4!2m3!1i80!2i92!4i8!27m5!2sUniversitas%2BBina%2BNusantara%2BKampus%2BAnggrek,%2BJl.%2BRaya%2BKb.%2BJeruk%2BNo.27,%2BRT.1/RW.9,%2BKemanggisan,%2BKec.%2BPalmerah,%2BKota%2BJakarta%2BBarat,%2BDaerah%2BKhusus%2BIbukota%2BJakarta%2B11530!3s0x2e69f6dcc7d2c4ad:0x209cb1eef39be168!4m2!3d-6.2017584999999995!4d106.7822547!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i919!1m6!1m2!1i1420!2i0!2m2!1i1470!2i919!1m6!1m2!1i0!2i0!2m2!1i1470!2i20!1m6!1m2!1i0!2i899!2m2!1i1470!2i919!31b1!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!46m1!1e9!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m116!1m111!2m7!1u3!4sBuka%2Bsekarang!5e1!9s0ahUKEwi6sZC34_eTAxXxxzgGHeIlK3oQ_KkBCBAoAg!10m2!3m1!1e1!2m7!1u5!4sPizza!5e1!9s0ahUKEwi6sZC34_eTAxXxxzgGHeIlK3oQ_KkBCBEoAw!10m2!5m1!1sgcid:pizza_restaurant!2m7!1u5!4sItalia!5e1!9s0ahUKEwi6sZC34_eTAxXxxzgGHeIlK3oQ_KkBCBIoBA!10m2!5m1!1sgcid:italian_restaurant!2m7!1u2!4sRating%2Btertinggi!5e1!9s0ahUKEwi6sZC34_eTAxXxxzgGHeIlK3oQ_KkBCBMoBQ!10m2!2m1!1e1!3m1!1u3!3m1!1u2!3m73!1u5!2m7!1m2!5m1!1sgcid:chinese_restaurant!2sRestoran%2BChina!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/chinese.png!2m7!1m2!5m1!1sgcid:indian_restaurant!2sRestoran%2BIndia!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/indian.png!2m7!1m2!5m1!1sgcid:indonesian_restaurant!2sIndonesia!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:italian_restaurant!2sItalia!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/italian.png!2m7!1m2!5m1!1sgcid:japanese_restaurant!2sRestoran%2BJepang!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!2m7!1m2!5m1!1sgcid:korean_restaurant!2sKorea!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:pizza_restaurant!2sPizza!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/pizza.png!2m7!1m2!5m1!1sgcid:seafood_restaurant!2sHidangan%2BLaut!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/seafood.png!2m7!1m2!5m1!1sgcid:sushi_restaurant!2sSushi!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/sushi.png!4BIAEqAklE!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m5!7b1!10b1!14b1!15m1!1b0!69i775!77b1%26q%3Dpizza%26ech%3D239%26psi%3DrKTjaZvzAre7seMPmrrN0A8.1776526509988.1","Reservasi tempat","","","Jl. Asia Afrika No.19, RT.1/RW.3"
"https://www.google.com/maps/place/Ms+Ayu+Pizza/data=!4m7!3m6!1s0x2e69f9319888be11:0xa78f64a14562f6bf!8m2!3d-6.21565!4d106.6976708!16s%2Fg%2F11k60csn2t!19sChIJEb6ImDH5aS4Rv_ZiRaFkj6c?authuser=0&hl=id&rclk=1","Ms Ayu Pizza","4,7","(13)","","","Toko makanan beku","·","Jl. Kuring 2, griya kuring D1/1, Gg. Poncol Jl. Ciledug Indah 2 No.rt 01/01, RT.003/RW.003","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2Z6Da-xAH5ylMmfAG3HYzEkjWH73tUC_b2wIGaxH2QWxessNqiNLLQkxKsk_SulrAiIXz0ZRLlQD8DmGyVwdbmKFMw1Pd7CWwr8RhHPcte9pfpiQFdmTclqsFv4L3X0XEhxg=w80-h173-k-no","","Pesan antar","","","","","","",""
"https://www.google.com/maps/place/Pizza+Hut+Delivery+-+PHD+Indonesia/data=!4m7!3m6!1s0x2e69f1418bf91fdf:0x365f958b10bd2276!8m2!3d-6.2382934!4d106.7723728!16s%2Fg%2F11fhw1pfht!19sChIJ3x_5i0HxaS4RdiK9EIuVXzY?authuser=0&hl=id&rclk=1","Pizza Hut Delivery - PHD Indonesia","4,6","(332)","·","$$","Stan Pizza","·","·","Segera tutup","· 00.00 · Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiZxuXHYJY2etzbkkswRHLR0gytOPdwz7gNvTclCspkfH6bPUI5BwCT618j0kwbKODUgBJyu1mz1Hd1xm47aID3cXv4KyIXYqg-etN2BVjVDU3HTC73DZZdmfq-UytHf-qH_x7SoWTHHMm=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Order pizzanya gak sulit,banyak promonya di PhD... terima kasih..""","","","https://www.google.com/viewer/chooseprovider?mid=/g/11fhw1pfht&g2lbs=AIBNGdXITft3m_p1DohvKfGFLId3iN2baQsqlziWALSsx3jaurrmGZ17mP1b5WGzmIfGEwmOxgPAENt4hkftKBJVJKicuq8i5w%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dqvjabuJDsbb4-EP3pLTsQ4&ei=dqvjabuJDsbb4-EP3pLTsQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Ciledug Raya No.9B"
"https://www.google.com/maps/place/PIZZA+ET+VETERAN+PORIS+INDAH/data=!4m7!3m6!1s0x2e69f9a24c910499:0x10f970acefe02249!8m2!3d-6.1818739!4d106.6870211!16s%2Fg%2F11l6g6c_8x!19sChIJmQSRTKL5aS4RSSLg76xw-RA?authuser=0&hl=id&rclk=1","PIZZA ET VETERAN PORIS INDAH","4,6","(31)","·","Rp 25–50 rb","Pizza","·","Jl. Pinus Raya No.256A, RT.018/RW.005","Tutup","· Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPl0fP8Q8vhnHt-4Jptx5gheJNatHkZBvNx84cokLIflvCHlL85M6iiLiu1UlzSFWtc3Zvdpw47FJ_iH_6ch7xYIccfdwBu-FG6FiJRc5eg1c73swKZU2GmnHjakqTGnyeP4Nfni6590G_=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Brand","pizza","UMKM yang HARUS BANGET DISUPPORT!!!""","https://www.google.com/viewer/chooseprovider?mid=/g/11l6g6c_8x&g2lbs=AIBNGdV30rcBYe9mXPP6gCsnMz6ZHZKUwANMP8kFmdRH2MP3lRKi5kznRF9vFb6emcYVeEMnP2ElKxmv6m11M7w3d0VNzJEtJg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dqvjabuJDsbb4-EP3pLTsQ4&ei=dqvjabuJDsbb4-EP3pLTsQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/toko+pizza/data=!4m7!3m6!1s0x2e69f7cea2cb8a71:0xbe2ac219398958c5!8m2!3d-6.1615!4d106.797329!16s%2Fg%2F11rqc81qmz!19sChIJcYrLos73aS4RxViJORnCKr4?authuser=0&hl=id&rclk=1","toko pizza","","","","","Toko Makanan","·","Jalan Dokter Makaliwe I No.8 13, RT.13/RW.2","Tutup","· Buka Sen pukul 00.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zJygPofJcYNDJ8Ke86jiJg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=144.17226&pitch=0&thumbfov=100","","Pesan antar","","","","","","",""
"https://www.google.com/maps/place/Pizza+@+food+court+Grand+Lucky+SCBD/data=!4m7!3m6!1s0x2e69f14852d3fbbb:0xc46ccb33a21788e3!8m2!3d-6.2268097!4d106.8057149!16s%2Fg%2F11fsq0qvr5!19sChIJu_vTUkjxaS4R44gXojPLbMQ?authuser=0&hl=id&rclk=1","Pizza @ food court Grand Lucky SCBD","4,6","(55)","·","Rp 25–50 rb","Pizza","·","Jl. Jend. Sudirman No.Lot 12, RT.5/RW.3","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUkX4ffKbDV4aYiTSyKxxMQZhhlBLh0z8NZh4UZ5WO5Knp-vGjaRkCKV4XPbQdPAaiGsSuHRgp9Qizmm5iKFNlXX4IFXW3wJ-wARqLQxImZuczjLbHb1lz1vQLR0-i9K9kKxbr=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""rekomen","pizza","pepperoninya yang kejunya enak sekali.""","","","","",""
"https://www.google.com/maps/place/Martabak+Pizza+Orins+Asia+Afrika+Senayan/data=!4m7!3m6!1s0x2e69f97637763dcd:0xce12ec46c271fbd8!8m2!3d-6.2285569!4d106.7984215!16s%2Fg%2F11qfk7xqmk!19sChIJzT12N3b5aS4R2PtxwkbsEs4?authuser=0&hl=id&rclk=1","Martabak Pizza Orins Asia Afrika Senayan","4,6","(159)","·","Rp 25–50 rb","Martabak","·","Jl. Asia Afrika No.1","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkJFDkf-fEK7P7uWHthQSHKtH1HegbYvBva8UhCiqsfUg3yEZ4pHTvOLHSLQF4WOMJWOczp4DJ0bI7zkSOja3NhEknrMRzQGaa53bwI-3nrTP4C2ighUGwifTcZyoi-Mt_Xihx0w=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Grand opening","pizza","orins di senayan city , langsung gas ke lokasi dong!!""","https://www.google.com/viewer/chooseprovider?mid=/g/11qfk7xqmk&g2lbs=AIBNGdUvXdLVT-N8o2RqB5-jTBh2OMJ1jl3JarCHAALO_YuwV3-nPRiI8EtCGUM6NOtzJXXDr14zkpIRsQGPfFOh4xWaXjGk2A%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dqvjabuJDsbb4-EP3pLTsQ4&ei=dqvjabuJDsbb4-EP3pLTsQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Domino%27s+Pizza+Cideng/data=!4m7!3m6!1s0x2e69f671a2373c1f:0x3abf767096812733!8m2!3d-6.1760322!4d106.8125127!16s%2Fg%2F11bxds5451!19sChIJHzw3onH2aS4RMyeBlnB2vzo?authuser=0&hl=id&rclk=1","Domino's Pizza Cideng","4,3","(840)","·","$$","Pizza","·","Jl. Cideng Timur No.68 A","Segera tutup","· 00.00 · Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKUdAJh-d6ls0k7ACbqS05GbI2qcHDEbvOQi3Pm98-UG6vaHuGOyPpH1cMk5SRzs5yLkVsnm4YAa1wOuSIHgGYZ-bqq7OZrzM4L9ePDDD0Z3IEZZkyW4n7JWV5d-SmVMgRo6bxxg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nunggu","pizza","nya 40 menitan dan susah gak ada space parkir mobil""","https://www.google.com/viewer/chooseprovider?mid=/g/11bxds5451&g2lbs=AIBNGdVJdTgO3zxsyifVl1IzayjLOxZ-k7iAMI045BjGKjtAoiSfb1cxNbT3Jh1LZVcW5BGgMOYYXatPtRtR_xpvKl9WYtYDow%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dqvjabuJDsbb4-EP3pLTsQ4&ei=dqvjabuJDsbb4-EP3pLTsQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Resto pizza delivery yang berdiri lama"
"https://www.google.com/maps/place/Domino%27s+Pizza+-+Petukangan/data=!4m7!3m6!1s0x2e69f0c113f02bef:0x2a4790971f89d117!8m2!3d-6.2368397!4d106.7496135!16s%2Fg%2F1hf86jtzx!19sChIJ7yvwE8HwaS4RF9GJH5eQRyo?authuser=0&hl=id&rclk=1","Domino's Pizza - Petukangan","4,3","(674)","·","$$","Pizza","·","Jl. Ciledug Raya No.12 A, RT.1/RW.3","Resto pizza delivery yang berdiri lama","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHr5695F4AmDeV5di2ck3J2BCuALMEWFX8ZiLqIY0W8pI7j4Z7mRWweRfwB5BUTs_9DYH-eAJErBd9-pxoQ36bJznagRg9T9IsU-r3_A223fVpIQm2WuBIIcbqgg6myT5XHZXv29w=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Claim 1","pizza","karena telat dan langsung terpenuhi""","https://www.google.com/viewer/chooseprovider?mid=/g/1hf86jtzx&g2lbs=AIBNGdXaSj3Q5LYfBWOZ0lCiMAB4cBsGSn-G6k_N48dsNWV2O3bcjEYK9F1azV7_hQY8iUQpqVsvCyEwk0gMn8t_sQjdFECSOQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=dqvjabuJDsbb4-EP3pLTsQ4&ei=dqvjabuJDsbb4-EP3pLTsQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","· 00.00 · Buka Min pukul 10.00"
"","","","","","","","","","","","","","","","","","","","",""
